texte,AVIS,RECLAMATION,SUGGESTION,EXPERIENCE,source,valide_humain
"Application très complète, j'apprécie vraiment qu'il n'y ai pas de fonctionnalités payantes. Couplée à une Fenix 5s portée en permanence, j'adore les fonctionnalités proposées pour le suivi et l'analyse des activités et données de santé. Petit point négatif sur la détection des minutes intensives qui ne se base ni sur les activités que l'on enregistre, ni sur la fréquence cardiaque mesurée, mais sur les mouvements de la montre... Donc elle ne détecte pas les exercices de cardio low-impact",1,0,1,1,dataset_apia2022,1
Bonne apli dommage qu'il n'y ait pas plus de choix pour la montre forerunner 45 dans les cadrans,1,0,1,0,dataset_apia2022,1
"Comme presque tout le monde suis fan de Garmin... Mais les mises à jour des montres c'est une catastrophe !! Depuis la dernière, ma vivoactive 4 se prend pour une Apple watch !! Même pas 1j d'autonomie contre 3 avant la Maj... Et 7 quand je l'ai acheté",0,1,0,0,dataset_apia2022,1
Application qui fonctionne parfaitement et qui permet de se motiver pour bouger et se donner des objectifs.,1,0,0,1,dataset_apia2022,1
Des problèmes de connexion bluetooth qui perturbent l'experience depuis quelques jours. Plus aucune notification ni signalement des appels.,0,1,0,0,dataset_apia2022,1
Impossible de synchroniser la montre,0,1,0,0,dataset_apia2022,1
Bonne application !!,1,0,0,0,dataset_apia2022,1
"plus rien ne marche depuis les dernières mises à jour (Vivofit sur Xperia E1)  : pas de synchro (échec systématique) , j'ai réinstallé proprement l'appli pour réassigner le vivofit (PAIR) : impossible de se connecter, impossible de télécharger la liste des appareils (ma connection internet fonctionne parfaitement) Bref, inutilisable et bugué de partout !",0,1,0,0,dataset_apia2022,1
Help depuis la dernière MAJ l'alarme récurrente ne fonctionne plus. Je dois synchroniser tous les jours pour qu'elle soit active,0,1,0,0,dataset_apia2022,1
Claire et efficace,1,0,0,0,dataset_apia2022,1
Très bonne application. Bien faite et agréable à utiliser au quotidien,1,0,0,0,dataset_apia2022,1
Bonne application en constante amélioration.,1,0,0,0,dataset_apia2022,1
"Inadmissible que la fenix 5 ne puisse pas se connecter à garmin connect et au smatphone, pour le prix qu'elle  coûte cela devrait être parfait. Remboursement immédiat.",0,1,0,0,dataset_apia2022,1
parfait,1,0,0,0,dataset_apia2022,1
Permet de suivre toute les activités en direct et de réaliser des échanges de parcours facilement,0,0,0,1,dataset_apia2022,1
"Problème lors de ma lecture d'un document téléchargé, mon application s'ouvre à l'onglet parcours, alors que je veux consulter un document qui n'a absolument rien à voit avec garmin. L'application court circuite tous les documents téléchargés que j'ai besoin de consulter. C'est très ennuyeux . Avez vous une solution ?",0,1,1,0,dataset_apia2022,1
toujours aucune connection possible entre ma 945 et mon galaxy S 5 ! Déjà réinitialisé ma montre et mon téléphone sur les conseils du SAV... mais rien de neuf à l'horizon !!! J'étais très content de ma 920 et de l'appli' mais là ça craint...,1,1,0,0,dataset_apia2022,1
Les quelques bugs sont rapidement corrigés. Plus d'un an que je m'en sers sans pouvoir le plaindre !,1,0,0,0,dataset_apia2022,1
Efficace en version mobile,1,0,0,0,dataset_apia2022,1
"Bonne application très précise je suis très satisfait de ma montre 
garmin..je recommande vraiment cette marque .",1,0,0,0,dataset_apia2022,1
"La déception depuis le piratage !tout est perdu compte bloqué, obligé de rouvrir un autre compte réinitialisation, données perdues !bref vraiment déçue ! Et même en recréant un nouveau compte rien ne se fait !,! Bref la prochaine ca ne sera pas une garmin c est sur !client pris en otage comme d habitude",1,1,0,0,dataset_apia2022,1
"Très bonne application, très complete",1,0,0,0,dataset_apia2022,1
super pratique et simple a utiliser... complète (pour ma part),1,0,0,0,dataset_apia2022,1
Jadore. Simple et efficace.,1,0,0,0,dataset_apia2022,1
Super résumé du site !,1,0,0,0,dataset_apia2022,1
Simple et efficace ! Top!,1,0,0,0,dataset_apia2022,1
"Comme tous le monde, depuis la dernière MAJ, vivoactive HR ne se synchronisait plus. j ai fait appel au support, qui m a donné une procedure de reset usine qui a réglée le prb de synchro. il ne reste que les difficultés de connexion bluetooth, peut mieux faire...",0,1,0,0,dataset_apia2022,1
Appli utile et bon design,1,0,0,0,dataset_apia2022,1
"Facile à utiliser, beaux graphiques, fiable et motivant",0,0,0,1,dataset_apia2022,1
"Super, top fonctionnement",1,0,0,0,dataset_apia2022,1
"Pour ceux qui ont l'appli qui fonctionne plus depuis la MAJ, réinstallez l'appli, moi depuis ça marche",0,1,0,0,dataset_apia2022,1
"Utilisée depuis plusieurs années. Selon les montres achetées, une belle évolution des données et statistiques. Se connecte automatiquement en bluetooth avec le téléphone. Rien à redire, facile et pratique.",1,0,0,1,dataset_apia2022,1
"Bonne appli au quotidien, elle est un complément utile aux montres connectées Garmin",1,0,0,1,dataset_apia2022,1
Ne fonctionne plus depuis deux jours,0,1,0,0,dataset_apia2022,1
"Application installée sur Samsung s6 ,J5 2016, sur tablette.  Impossible  de créer un compte écran noir , rien ne se passe . Donc mauvais choix dans l achat de la vivosmart hr",1,1,0,0,dataset_apia2022,1
Très complète 😉,1,0,0,0,dataset_apia2022,1
"Fenix 3 avec Galaxy S7, c'est le bonheur! Il ne manque que la possibilité de créer un parcours.",0,0,1,1,dataset_apia2022,1
Fr235 et galaxy s6 fonctionne à merveille depuis 3 mois belle application  complète !,1,0,0,1,dataset_apia2022,1
t bonne app,1,0,0,0,dataset_apia2022,1
Fait très bien son travail !,1,0,0,0,dataset_apia2022,1
Je n arrive pas a lire  sms sur ma garmin 235  avec mon galaxy s8,0,1,0,0,dataset_apia2022,1
Tout est OK. Bonne application.,1,0,0,0,dataset_apia2022,1
"Très bonne application, très facile à utiliser. Dommage que pour la marche le chrono ne se mette pas en pause lors de l'arrêt comme pour la course.",1,0,1,0,dataset_apia2022,1
Très bien. J enlève une étoile car le coaching running date un peu,1,0,0,1,dataset_apia2022,1
"Obliger de désinstaller et réinstaller l apli tous les jours, Les notifications n arrivent pas sur la montre , Une galère pas possible",0,1,0,0,dataset_apia2022,1
Extraordinaire. Aucun bug. Autonomie de la batterie excellente . Très très bon produit,1,0,0,1,dataset_apia2022,1
Aucun problème à ce jour.,1,0,0,0,dataset_apia2022,1
"Utilisé en liaison avec Dynamic Watch : trés bons résultats. Avec la fenix 5x plus, le suivi est complet",0,0,0,1,dataset_apia2022,1
"Toujours impossible le de coupler une vivoactive hr et un Huawei p8 lite. 
Mise à jour de mai 2018, bravo Garmin, le couplage montre et portable 
fonctionne enfin... Sauf que ça ne dure pas, une seule synchronisation 
s'est faite, depuis plus rien, une mise à jour qui n'a servi à rien en 
somme...",0,1,0,0,dataset_apia2022,1
Le GPS connecté sur ma vivosmart 4 ne fonctionne plus depuis la dernière mise à jour (4.32.1). Ça fonctionnait avec la version antérieure (4.31.1) et avant.,0,1,0,0,dataset_apia2022,1
Fonctionne parfaitement! Je l'utilise depuis des années.,1,0,0,1,dataset_apia2022,1
"Top motivation, fiabilité, montre Fenix 5 au point",1,0,0,1,dataset_apia2022,1
"Impossible de créer un entrainement à partir de l'application et impossible de modifier une activité également (kilometrage, etc...)",0,1,0,0,dataset_apia2022,1
"super,",1,0,0,0,dataset_apia2022,1
excellent !!,1,0,0,0,dataset_apia2022,1
"Pas mal, quelques déco mais de grave!",1,0,0,0,dataset_apia2022,1
"Pratique pour télécharger sa course en direct ou une fois connecté à un 
wi-fi. Permet de visualiser son parcours et de le partager avec d'autres 
utilisateurs de Garmin express.",0,0,0,1,dataset_apia2022,1
Bien dans l'ensemble quoique j'ai toujours des doutes sur son bon fonctionnement quand je suis en vacances à Cuba ( plusieurs mois dans l'année.),1,0,0,1,dataset_apia2022,1
"L'appli est très complète. L'ergonomie des menus est bonne et il y a beaucoup d'informations à exploiter. Seul reproche, il n'est pas facile d'aller chercher votre historique des activités, un petit point à améliorer.",1,0,1,1,dataset_apia2022,1
"Je trouve dommage de ne plus avoir de suivi en direct sur FB, surtout quand on part seule... c'est vraiment nul, obligée d'utiliser une sur appli",1,0,1,0,dataset_apia2022,1
L'application synchronise mal avec ma Vivoactive 3. Le fond d'écran noir rend la lecture des données compliquées. L'ancienne version était bien.,0,1,0,0,dataset_apia2022,1
cela fais 15j que je l es pour le moment je suis ravis,1,0,0,0,dataset_apia2022,1
"Je confirme, alors que je n'avais aucun problème depuis 1 an sur le fonctionnement de l'application et de la montre, depuis la dernière mise à jour, impossible de me servir de ma montre: pas de synchronisation possible donc, aucun lien entre mon téléphone (Samsung) et la montre que je n'arrive même pas à mettre à l'heure !",0,1,0,0,dataset_apia2022,1
Petit problème depuis mon passage chez huawei,0,1,0,0,dataset_apia2022,1
"Application satisfaisante, mais je viens de découvrir que le téléphone doit avoir la géo-localisation activée pour autoriser la synchronisation avec la montre. Si cette option est désactivée, synchro out, mais aussi plus de retour de SMS et d'appel !!! Il est où le rapport ?!!! Que fait Garmin avec ces informations qui relèvent de la vie privée ? Qu'en pense la CNIL ?...",1,0,1,0,dataset_apia2022,1
Bonjour j'utilise l'application Garmin connect depuis bientôt un an en lien avec une Phénix 5xplus.tres souvent je suis obligé de supprimer puis de réinstaller l'application car les notifications fonctionnent après l'installation puis je ne sait pour quelle raison ne sont plus envoyée sur la montre c'est decevant. Souvent l'application me demande de redémarrer le téléphone pour résoudre le problème de communication mais après redémarrage cela ne marche toujours pas.,0,1,0,0,dataset_apia2022,1
"fait bugger completement le chromebook,(récent) vite désinstallé",0,1,0,0,dataset_apia2022,1
"Ai reçu la forerunner 620 pour noel, tres bon produit mais impossible de la connectée au téléphone.... Essayé sur d'autres téléphones, et c'est pareil...",0,1,0,0,dataset_apia2022,1
Déçu !! Obligé de réinstaller tous les jours l'application pour les notifications intelligentes...ça marche une journée...et pof ce ne fonctionne plus le lendemain !!Très pénible...que se passe-t-il ? Tout est déverrouillé sur mon tph!! pénible !! Pouvez vous faire quelque-chose ? Merci !!,1,1,0,0,dataset_apia2022,1
Entre loisirs et performances. Pour tout type de profils. C'est une superbe montre. Je recommande,1,0,0,1,dataset_apia2022,1
"Suivi du sommeil, peut toujours être amélioré. N'enregistre pas, ne permet pas, d'enregistrer les périodes de sieste. Bracelet résistant, très bonne tenue une fois chargé. Interface pratique , lisible.",0,0,1,1,dataset_apia2022,1
"Every month I need to uninstall because apps can't find watch and won't sync Edit 1: apps won't let me share my running or training stats, keep bringing me back to the home page, phone popout notification to say that connect apps is crashing repeatedly",0,1,0,0,dataset_apia2022,1
Très pratique,1,0,0,0,dataset_apia2022,1
Vraiment très bonne application tres bon suivie de la vie sportive et de tout les jours,1,0,0,1,dataset_apia2022,1
top des top,1,0,0,0,dataset_apia2022,1
Très belle application elle me sert énormément,1,0,0,0,dataset_apia2022,1
Tout est OK sur Huawei p20,0,0,0,1,dataset_apia2022,1
"J'ai une Garmin fenix2, ça fait 3 retour en SAV en 1an et demi. Elle retournera à nouveau des samedi. 499€ cadeau offert à Noël 2014, elle bug, pas de GPS, pas de bluetooth, affichages fantaisistes des données courses,  et à chaque fois c'est 1 mois et demi de SAV. M. Garmin changer de programmeurs et d'ingénieurs, ou faites autres choses, je sais pas. Cette montre je vais la foutre à la poubelle.",0,1,0,1,dataset_apia2022,1
Depuis plusieurs semaines j'ai des messages qui me demandent de connecter ma 920xt pour faire une mise à jour mais c est impossible!!! Un autre message me demande de rentrer le nombre inscrit sur ma montre. Mais il n y a aucun nombre a rentrer. Please improve your request. Other wise I am glad with this app.,0,1,0,0,dataset_apia2022,1
"Super applications, motivante et on peut mieux s'améliorer avec cette appli car on n'a plien de statistiques.",1,0,0,1,dataset_apia2022,1
Super application rien à dire,1,0,0,0,dataset_apia2022,1
Application claire et nette . Donne une bonne indication des efforts fournis.,1,0,0,1,dataset_apia2022,1
Je suis vraiment mécontente de cette application puisque je n'arrive pas à connecter ma montre à mon application smartphone dû à un problème venant du logiciel. Cela dur depuis plusieurs mois,1,1,0,0,dataset_apia2022,1
"Après les problèmes de synchronisation début mars, voilà qu'll m'est impossible d'accéder aux entraînements sur l'appli afin de les charger sur la montre, l'appli plante aussitôt ! 😠😠 Ça devient fatiguant ces problèmes à répétition ! ---------------------------------------------------------------------------- Et après 1 mois, toujours aucune réponse de Garmin, et ce malgré le signalement fait via l'appli, je ne semble pourtant pas être le seul à m'en plaindre ! 😠😠😠",1,1,0,0,dataset_apia2022,1
"Comme beaucoup de possesseur de montre Garmin et d'un téléphone Huawei (p10 Lite) je sors de quelques semaines pénibles ou le couplage en bluetooth était tout à coup devenu impossible. La dernière mise à jour semble avoir réglé le problème, depuis je n'ai plus aucune difficulté. Si à l'avenir vous pouvez tester vos mises à jour avant de les proposer, merci",0,1,0,0,dataset_apia2022,1
"Impossisiblité de se connecter à l'appilcation, le site est tout le temps out.",0,1,0,0,dataset_apia2022,1
"L'appli Garmin est assez complète. Cependant l'UX est améliorable sur certains points, comme sur les montres où ça fait fouilli des fois.",1,0,1,0,dataset_apia2022,1
